202105|Accounting|Accounting I|55696|ACCT 2101|ES|Class|12:30 pm - 2:40 pm|MTWR|College of Business 200|Ryan   Blunck (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Civil and Environmental Engr|CEE Honors Research|53653|CEE 4900|ZUR|Class|TBA||TBA|Abdul-Hamid   Zureick (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53205|CEE 4901|AME|Class|TBA||TBA|Adjo A.  Amekudzi-Kennedy (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53581|CEE 4901|ARA|Class|TBA||TBA|Mustafa Mehmet  Aral (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56129|CEE 4901|ARS|Class|TBA||TBA|Chloe Fanny  Arson (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|55461|CEE 4901|BRS|Class|TBA||TBA|Rafael Luis  Bras (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56205|CEE 4901|BUR|Class|TBA||TBA|Susan Elizabeth  Burns (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|55098|CEE 4901|CHE|Class|TBA||TBA|Yongsheng   Chen (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|55045|CEE 4901|CRI|Class|TBA||TBA|John Charles  Crittenden (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53582|CEE 4901|DES|Class|TBA||TBA|Reginald   DesRoches (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|55677|CEE 4901|FED|Class|TBA||TBA|Francesco   Fedele (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|55978|CEE 4901|FRI|Class|TBA||TBA|Hermann Marc  Fritz (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53583|CEE 4901|FRO|Class|TBA||TBA|James D  Frost (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56206|CEE 4901|GAR|Class|TBA||TBA|Laurie   Garrow (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53584|CEE 4901|GEO|Class|TBA||TBA|Aris P  Georgakakos (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53585|CEE 4901|GER|Class|TBA||TBA|Leonid   Germanovich (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56929|CEE 4901|GHP|Class|TBA||TBA|Glaucio H  Paulino (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53586|CEE 4901|GOO|Class|TBA||TBA|Barry   Goodno (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53587|CEE 4901|GUE|Class|TBA||TBA|Randall L  Guensler (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|55988|CEE 4901|HAA|Class|TBA||TBA|Kevin A.  Haas (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56207|CEE 4901|HNG|Class|TBA||TBA|Haiying   Huang (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56208|CEE 4901|HUA|Class|TBA||TBA|Ching-Hua   Huang (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53588|CEE 4901|HUN|Class|TBA||TBA|Michael P  Hunter (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53589|CEE 4901|JTS|Class|TBA||TBA|Yi-Chang   Tsai (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53001|CEE 4901|KAH|Class|TBA||TBA|Lawrence F  Kahn (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56209|CEE 4901|KOS|Class|TBA||TBA|Konstantinos T  Konstantinidis (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53590|CEE 4901|KUR|Class|TBA||TBA|Kimberly Erin  Kurtis (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56210|CEE 4901|LAV|Class|TBA||TBA|Jorge Andres  Laval (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56211|CEE 4901|LUH|Class|TBA||TBA|John Z  Luh (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56212|CEE 4901|LUO|Class|TBA||TBA|Jian   Luo (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53591|CEE 4901|MAY|Class|TBA||TBA|Paul W  Mayne (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53592|CEE 4901|MRO|Class|TBA||TBA|Michael Owen  Rodgers (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|55997|CEE 4901|MUH|Class|TBA||TBA|Rafi L.  Muhanna (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53102|CEE 4901|MUL|Class|TBA||TBA|James A  Mulholland (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53593|CEE 4901|PAV|Class|TBA||TBA|Spyros G  Pavlostathis (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53572|CEE 4901|PRO|Class|TBA||TBA|Philip J  Roberts (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|54480|CEE 4901|SAN|Class|TBA||TBA|Juan Carlos   Santamarina (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56005|CEE 4901|SCO|Class|TBA||TBA|David William  Scott (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53594|CEE 4901|STI|Class|TBA||TBA|Marc   Stieglitz (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53595|CEE 4901|STU|Class|TBA||TBA|Terry W  Sturm (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56177|CEE 4901|SUR|Class|TBA||TBA|Phanish   Suryanarayana (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56920|CEE 4901|TIE|Class|TBA||TBA|Iris   Tien (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53596|CEE 4901|TRU|Class|TBA||TBA|Armistead Goode  Russell (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56213|CEE 4901|WAN|Class|TBA||TBA|Yang   Wang (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56167|CEE 4901|WAT|Class|TBA||TBA|Kari Lynn  Watkins (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53597|CEE 4901|WEB|Class|TBA||TBA|Donald   Webster (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53598|CEE 4901|WHI|Class|TBA||TBA|Donald W.  White (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|56095|CEE 4901|WNG|Class|TBA||TBA|Jingfeng   Wang (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|55969|CEE 4901|YAN|Class|TBA||TBA|Chuang-Sheng   Yang (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53915|CEE 4901|YAV|Class|TBA||TBA|Arash   Yavari (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53599|CEE 4901|YIA|Class|TBA||TBA|Sotira   Yiacoumi (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Special Problems|53010|CEE 4901|ZUR|Class|TBA||TBA|Abdul-Hamid   Zureick (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|TechElectCS,Engr,&Sciences
202105|Civil and Environmental Engr|Polymer Composite Struct|57797|CEE 6533|A|Class|9:30 am - 10:45 am|TR|Mason 3132|Abdul-Hamid   Zureick (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Civil and Environmental Engr|Master's Thesis|53379|CEE 7000|AME|Class|TBA||TBA|Adjo A.  Amekudzi-Kennedy (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53389|CEE 7000|ARA|Class|TBA||TBA|Mustafa Mehmet  Aral (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|56130|CEE 7000|ARS|Class|TBA||TBA|Chloe Fanny  Arson (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|57083|CEE 7000|BAA|Class|TBA||TBA|Baabak   Ashuri (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|55462|CEE 7000|BRS|Class|TBA||TBA|Rafael Luis  Bras (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53787|CEE 7000|BUR|Class|TBA||TBA|Susan Elizabeth  Burns (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|55099|CEE 7000|CHE|Class|TBA||TBA|Yongsheng   Chen (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|57074|CEE 7000|CHO|Class|TBA||TBA|Yong-Kwon   Cho (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|57077|CEE 7000|CHO|Class|TBA||TBA|Yong-Kwon   Cho (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|55087|CEE 7000|CRI|Class|TBA||TBA|John Charles  Crittenden (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|57088|CEE 7000|DAI|Class|TBA||TBA|Sheng   Dai (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52677|CEE 7000|DES|Class|TBA||TBA|Reginald   DesRoches (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|55678|CEE 7000|FED|Class|TBA||TBA|Francesco   Fedele (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|55979|CEE 7000|FRI|Class|TBA||TBA|Hermann Marc  Fritz (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52678|CEE 7000|FRO|Class|TBA||TBA|James D  Frost (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53786|CEE 7000|GAR|Class|TBA||TBA|Laurie   Garrow (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52679|CEE 7000|GEO|Class|TBA||TBA|Aris P  Georgakakos (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52680|CEE 7000|GER|Class|TBA||TBA|Leonid   Germanovich (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|56930|CEE 7000|GHP|Class|TBA||TBA|Glaucio H  Paulino (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53380|CEE 7000|GOO|Class|TBA||TBA|Barry   Goodno (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|59621|CEE 7000|GRU|Class|TBA||TBA|Emily A  Grubert (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53381|CEE 7000|GUE|Class|TBA||TBA|Randall L  Guensler (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|55989|CEE 7000|HAA|Class|TBA||TBA|Kevin A.  Haas (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|54518|CEE 7000|HNG|Class|TBA||TBA|Haiying   Huang (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53129|CEE 7000|HUA|Class|TBA||TBA|Ching-Hua   Huang (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53382|CEE 7000|HUN|Class|TBA||TBA|Michael P  Hunter (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52681|CEE 7000|JAC|Class|TBA||TBA|Laurence J  Jacobs (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|56390|CEE 7000|JMB|Class|TBA||TBA|Joseph Mark  Brown (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53383|CEE 7000|JTS|Class|TBA||TBA|Yi-Chang   Tsai (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52682|CEE 7000|KAH|Class|TBA||TBA|Lawrence F  Kahn (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|54522|CEE 7000|KOS|Class|TBA||TBA|Konstantinos T  Konstantinidis (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52683|CEE 7000|KUR|Class|TBA||TBA|Kimberly Erin  Kurtis (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|59989|CEE 7000|LAI|Class|TBA||TBA|Chung Kei Chris   Lai (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|54163|CEE 7000|LAV|Class|TBA||TBA|Jorge Andres  Laval (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|56458|CEE 7000|LKS|Class|TBA||TBA|Lauren   Stewart (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|54285|CEE 7000|LUO|Class|TBA||TBA|Jian   Luo (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|60088|CEE 7000|MAC|Class|TBA||TBA|Jorge Luis  Macedo (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53384|CEE 7000|MAY|Class|TBA||TBA|Paul W  Mayne (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53385|CEE 7000|MRO|Class|TBA||TBA|Michael Owen  Rodgers (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|55998|CEE 7000|MUH|Class|TBA||TBA|Rafi L.  Muhanna (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52684|CEE 7000|MUL|Class|TBA||TBA|James A  Mulholland (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52685|CEE 7000|PAV|Class|TBA||TBA|Spyros G  Pavlostathis (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52686|CEE 7000|PRO|Class|TBA||TBA|Philip J  Roberts (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52688|CEE 7000|SAN|Class|TBA||TBA|Juan Carlos   Santamarina (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|56006|CEE 7000|SCO|Class|TBA||TBA|David William  Scott (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|60091|CEE 7000|SHE|Class|TBA||TBA|Ryan J  Sherman (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|53386|CEE 7000|STI|Class|TBA||TBA|Marc   Stieglitz (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52691|CEE 7000|STU|Class|TBA||TBA|Terry W  Sturm (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|56178|CEE 7000|SUR|Class|TBA||TBA|Phanish   Suryanarayana (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|57688|CEE 7000|TAY|Class|TBA||TBA|John Eric  Taylor (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|56921|CEE 7000|TIE|Class|TBA||TBA|Iris   Tien (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|57078|CEE 7000|TRG|Class|TBA||TBA|Thomas Russell  Gentry (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|52687|CEE 7000|TRU|Class|TBA||TBA|Armistead Goode  Russell (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Civil and Environmental Engr|Master's Thesis|54526|CEE 7000|WAN|Class|TBA||TBA|Yang   Wang (P)|GraduateSemester|1.000 TO       21.000 Credits|
